,content,label
6738,内蒙古凉城县公安局的跨省抓捕秦医生，让凉城名满中华，凉城如其名是一座让国人心拔凉拔凉的县城。喝鸿茅药酒让人心变凉，内蒙古自治区越来越神奇，从公安厅长亲自枪杀情妇，伊利潘钢迷一样的失踪（会不会跨省到浙江抓我），喝了伊利奶，奶壮怂警胆，跨省抓记者，中华一奇事。,事实
4259,3.15 禁用化妆品名单 （真的假的？）国家质检总局最新发布的禁用化妆品名单——看看有没有你用的护肤品……  一、含有激素的护肤品品牌列表：  SKII 、欧莱雅美白系列 、玉兰油抗皱系列、 欧泊莱、 婵真、 雅芳、 强生（可伶可俐清痘系列） 、自然堂、 枚林凯,谣言
3771,地壳qiao改为地壳ke，阿e房pang宫改为阿a房fang宫，心宽体胖pan改为心宽体胖pang，新华字典的最新修正让我们高中都白学了。。。[泪],谣言
6544,【忠犬为救主人被毁容结束治疗返乡受热捧[心]】2011年，2岁的混血犬卡邦以肉身阻挡机车，保护主人的女儿和侄女免于受伤，但它却被撞成重伤，失去了口鼻和上颚。后来，卡邦在美国进行了8个月的治疗和面部重塑。6月8日结束治疗回到菲律宾和主人团聚，受到英雄般礼遇。http://t.cn/zHjkqea中国台湾网,事实
641,【幼女遭老师强奸大出血３小时】如果此案仍以嫖宿幼妓判处，你的心理底线会怎样：河南南阳宛城区红泥湾镇一7岁二年级女生明明(化名)放学后被班主任老师刘翔宇叫到办公室，１小时后回到家神情异常，伴有下身大出血。自述班主任刘翔宇让她脱掉裤子... 这畜生罪过！快转起来！O网页链接 @张小云 ,谣言
3309,杭州时讯新安江九孔泄洪后，西湖怎么样了？直接上图，预计杭州今夜到明天仍有中阵雨，水位还将上涨。请市民群众提高防范意识，切勿心存侥幸，特别是已转移人员，不要擅自返回原居住地，避免出现意外！ ,谣言
712,#随手拍#美丽成都新增景点：二环瀑布，实在是大气加霸气~黄挖挖威武！@热带雨林猪 @唯美旭婕 @官人有点喜欢Hotpot @Rainbow雨夜 @喷嚏网铂程 @leahyeran @游啊游啊TTTer @杨咩咩本命年求庇佑 @fighter宇 @chicago1020 ,谣言
4528,今日有用户在Filecoin官方Slack频道提问，测试网激励计划启动时间是否是暂定的？开发者“momack2”回复表示，团队已经着手准备启动新的测试网，如无意外情况发生，将于北京时间8月25日早6点启动测试网激励计划。从周末来FIL放量上涨，是个很好的信号，大矿工提前知晓了官方的动态，这次启动大矿工测试竞赛（太空竞赛）十拿九稳了。400万枚FIL奖励，官方的说法是，要在主网启动后6个月内线性释放，测试期间的成绩会被计入创世区块。另外私募的币最早也要在主网启动6个月后释放，等于前期的币很少，FIL币价已比较高，但下半年仍值得期待！,事实
7131,喊了一声“黑鬼”，广州地铁一男子遭黑人游客暴打！|秒拍视频.,事实
3704,鑫转】--中华救国军： 【你转一次 他捐一元】重庆籍三岁男孩申梁宇，不慎跌入开水锅，全身39%重度烫伤，打工父母无力承担10万多元医疗费，荆州市国武房产经理雷国武先生承诺，为了让更多人关心这个孩子，你转一次 他就捐一元。举手之劳，凝聚爱心。,谣言
3738,捡到粗心小朋友的高考准考证，谁认识通知下，别耽误了高考大事。   白娅倩   考点市一中    考场013     座号11     准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话138-3046-8131 转发一下  求扩散@洛阳容威  @张晓理-老牛 @车炳恒 @火箭 我在这里:http://t.cn/zjq3zwb,谣言
7969,【27年后，她找到火海救她的消防员[心]】27年前，上海一民居起火，母亲抱着3个月大女婴被困家中。一消防员冲进火场，抱起女婴往下爬，烧断的电线打来，他触电坠地的瞬间，翻身护住女婴，自己右臂却粉碎骨折…27年后，女孩费尽周折找到了救命恩人陆玉明，亲口对他说了“谢谢”。http://t.cn/RU3qLW1,事实
6552,第一次间歇性禁食，从昨晚八点吃完晚饭到现在没有吃东西，并没有特别饿，下午去超市和面包店采购也忍住了没吃，不过喝了一杯黑咖啡，自己觉得不算进食了，哈哈。@MikeLingFitness_凌云健身,事实
1156,一直觉得文章的道歉笔触和口吻有些似曾相识，于是我苦思，我冥想，终于想起来了，当年高晓松酒驾那次，曾写过这样动情的文章，如今，文章同学把前辈墨宝翻了出来，编剧和抄袭了高同学的文章，一时间，文章的这篇文章便登上了网上的热门文章，历史就是这样：天下艺人皆同路，天下文章皆文章……,谣言
8539,【高坪区检察院立足检察职能就网上举报嘉陵江高坪段非法捕捞水产品情况与渔政、海事、公安、地方政府联合执法】3月3日，网上一则《四川嘉陵江南充段“电鱼人”疯狂捕捞，禁渔制度成为“空谈”》的文章引起了我院高度注意，文章反映2020年3月1日禁渔令生效第一天，龙门街道办事处辖区内出现多起“电打鱼”事件，并附有打鱼地点及工具的相关照片。为确保嘉陵江十年禁渔政策落地落实，我院迅速与区渔政、海事、公安机关、地方政府取得联系，兵分两路，一面会同龙门派出所负责人和办案民警共同到网上举报非法捕鱼的龙门铁钱坝河段现场勘验；一面与渔政、海事、地方政府研究联合开展打击非法捕渔专项行动。3月3日当天，共巡回检查嘉陵江高坪段江面大小船只100余艘，收缴“三无”船只17艘，电鱼升压器1台，鱼网4张，钓竿50根。http://t.cn/A6zP89lb,事实
3700,据传移动9月1日开始对微信微博进行收费：1、包月10元/月；2、按收发条数收费，100条以下免费，100-600条5元，600-1200条10元，超过1200条每条0.02元。联通暂不针对微信等产品收费，将对新入网用户赠送为期一年免费流量，每个送500M的国内流量，超出部分按0.0003元/KB收费。又传电信正在积极接洽微信。,谣言
7,她是一个14月大的小女孩，一场大火的生还者。上身达到95%的烧伤。属于重度烧伤。器官功能完全丧失，需特殊医疗依赖及完全护理依赖方可维持生命。需花费医疗费用五十万，急需好心人捐款帮助，每转发一次孩子的父母就可以得到3分钱的支助。有爱心的网友请动动宝贵的手指转一下。,谣言
3511,【紧急通知】新版假币又来了!千万不要上当了，果断转给身边的朋友吧~ By曼布网,谣言
2665,今天海盐市有人晒充气娃娃 警车和救护车都去了。 ,谣言
8777,你.....你这个小贱猫.......阿汪我要是你就绝对不能忍！！,事实
665,广州2012.9.18天河石牌桥，水泄不通啊，爱国热情高涨！！！ ,谣言
2403,一味地忍让付出，不是傻？不要把别人的善良当做无知！不支持你们了，利益是不是最受伤害？！『中国动真格了，将无限期封杀澳大利亚，这次一块煤都不要！』中国动真格了，将无限期封杀澳大利亚，这次一块煤都不要！ ,谣言
63,截屏！！！@郑州晚报：律师称李天一第一个与女子发生关系 不构成轮奸。连纸媒都发了，真的有这种法律条文吗？哪位律师给科普下吧！@迟夙生律师 @袁裕来律师 ,谣言
5231,【你的睡眠几星级？】好的睡眠有以下特点：能在10-20分钟入睡；睡眠中不醒或偶尔醒来又能很快入睡，直至第二天早晨；夜间睡眠无惊梦，做梦醒后很快忘记；早晨睡醒后精力充沛，心旷神怡，轻松愉快，无疲劳感，工作效率高；睡眠中没有或很少噩梦。夜已深，睡个“五星级”的好觉吧！,事实
7418,"#美共和党议员要求推特封禁中国账户#此次疫情,真的是看清了很多美国政客的嘴脸。怕揭露实实,要封号了?打不过别人就拔电源?",事实
1980,有人手机拍到的埃航最后… Chenmo69的秒拍视频 ,谣言
7410,"日益穆斯林化的英国,不寒而栗。|美国·圣克...|秒拍视频.",事实
8932,【河南#原阳公安回应意外捞出女纪委书记尸体传言#：尚未接到报案】针对网传“河南省新乡市原阳县一家6口遇害案侦办过程中，意外在黄河中打捞出福宁集镇女纪委书记的尸体，她系被村干部杀害后抛尸黄河”的传言，11月24日下午，原阳县公安局一名工作人员告诉澎湃新闻，未接到相关报案，“我们没有接到这查看图片...全文,事实
8806,【一个人与一座桥】他是中国近代桥梁事业的先驱。他曾主持修建中国人自己设计并建造的第一座现代化大型桥梁——钱塘江大桥。1937年9月26日，钱塘江大桥建成通车，设计寿命定为50年，历经5次军事爆炸，至今在风雨和大潮中屹立78载，“炸药不放对都炸不掉”。1989年的今天，茅以升先生逝世。缅怀，致敬！,事实
1853,注意了！！！肯德基情人节点餐就送套套，为了避免尴尬和儿童，他们不会主动说和宣传的，你需要的话就对店员说送我几个肯德基安全套，他们就会免费给！！！！不要错过！,谣言
4785,【马里袭击事件遇难同胞身份确认】中国驻马里大使馆确认，中国铁建赴马里交通部洽谈合作项目的三名员工在马里巴马科丽笙酒店袭击事件中不幸遇难。三名员工分别是：中国铁建国际集团总经理周天想，中国铁建国际集团副总经理王选尚，中国铁建国际集团西非公司总经理常学辉http://t.cn/RUu5FyG,事实
1541,我复制！打人者光头男叫张立冬，河北平山人，家住招远市金辉小区，职业是在招远开金矿，平时经常开一辆保时捷卡宴，另有其他豪车两部。张立东。张帆，张航，张巧联，吕迎春，无极镇花园路16号，用邪教掩盖背景硬的事实，用清理邪教改变人们的关注方向，清不清邪教你们加油，我要看看这几个人最后的什么 ,谣言
5340,#火神山护士抱冰块降温#火神山护士摘下口罩的一刻，小编见到了世间最美的笑脸！（来源：人民海军）好料三文娱的微博视频,事实
9077,#清远身边事#【清远：城市广场“1.3命案”，！昨日有报料“警察押嫌疑人指认凶案现场”】旧城旺地——城市广场1月3日发生的“命案”，引发全城关注，警方火速成立专班组，1月4日公布已刑拘三个嫌疑人！1月18日，有网友报料，多名警察带着疑似犯罪嫌疑人，到城市广场电梯附近，指认现场！侦查迅速，为警察们的效率点赞。清远地带的...,事实
